TRANS_DATE,STORE_ID,SKU,PRODUCT_DESC,UNITS_SOLD,UNIT_PRICE,NET_SALES,PROMO_IND
2015-12-21,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,42,1.68,70.56,0
2015-12-21,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,113,1.68,189.84,0
2015-12-22,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,36,1.68,60.48,0
2015-12-22,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,105,1.68,176.4,0
2015-12-23,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,51,1.68,85.68,0
2015-12-23,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,138,1.68,231.84,0
2015-12-24,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,56,1.68,94.08,0
2015-12-24,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,190,1.68,319.2,0
2015-12-25,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,0,1.68,0.0,0
2015-12-25,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,0,1.68,0.0,0
2015-12-26,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,37,1.68,62.16,0
2015-12-26,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,111,1.68,186.48,0
2015-12-27,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,44,1.68,73.92,0
2015-12-27,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,86,1.68,144.48,0
