TRANS_DATE,STORE_ID,SKU,PRODUCT_DESC,UNITS_SOLD,UNIT_PRICE,NET_SALES,PROMO_IND
2015-11-09,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,20,1.68,33.6,0
2015-11-09,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,86,1.68,144.48,0
2015-11-10,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,47,1.68,78.96,0
2015-11-10,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,79,1.68,132.72,0
2015-11-11,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,40,1.68,67.2,0
2015-11-11,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,76,1.68,127.68,0
2015-11-12,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,37,1.68,62.16,0
2015-11-12,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,77,1.68,129.36,0
2015-11-13,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,35,1.68,58.8,0
2015-11-13,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,102,1.68,171.36,0
2015-11-14,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,55,1.68,92.4,0
2015-11-14,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,98,1.68,164.64,0
2015-11-15,CA_1,FOODS_3_586,Frozen Lasagna Family Pack,68,1.68,114.24,0
2015-11-15,TX_2,FOODS_3_586,Frozen Lasagna Family Pack,123,1.68,206.64,0
